2024-04-27 10:19:32.109 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.4.4.Final
2024-04-27 10:19:32.155 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2024-04-27 10:19:32.457 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2024-04-27 10:19:32.490 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2024-04-27 10:19:32.670 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@31ab4859
2024-04-27 10:19:32.672 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2024-04-27 10:19:33.814 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2024-04-27 10:19:33.915 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-04-27 10:19:33.930 [main] INFO  c.e.g.aspect.LoggingAspect - Aspect is initialized
2024-04-27 10:19:34.301 [main] INFO  o.s.d.j.r.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
2024-04-27 10:19:35.296 [main] WARN  o.s.b.a.t.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration - Cannot find template location: classpath:/templates/ (please add some templates, check your Thymeleaf configuration, or set spring.thymeleaf.check-template-location=false)
2024-04-27 10:19:35.483 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2024-04-27 10:19:35.495 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path ''
2024-04-27 10:19:35.503 [main] INFO  c.e.g.GameInfoServiceApplication - Started GameInfoServiceApplication in 5.884 seconds (process running for 6.74)
2024-04-27 10:19:43.872 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-04-27 10:19:43.873 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-04-27 10:19:43.875 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2024-04-27 10:19:43.928 [http-nio-8080-exec-1] INFO  c.e.g.aspect.LoggingAspect - >> execution(ResponseEntity com.example.gameinfoservice.exception.GlobalExceptionHandler.globalExceptionHandler(Exception,WebRequest)) globalExceptionHandler() - [org.springframework.web.servlet.resource.NoResourceFoundException: No static resource swagger-ui/index.html., ServletWebRequest: uri=/swagger-ui/index.html;client=127.0.0.1]

2024-04-27 10:19:43.928 [http-nio-8080-exec-1] ERROR c.e.g.aspect.LoggingAspect - << execution(ResponseEntity com.example.gameinfoservice.exception.GlobalExceptionHandler.globalExceptionHandler(Exception,WebRequest))() - 
2024-04-27 10:19:43.933 [http-nio-8080-exec-1] INFO  c.e.g.aspect.LoggingAspect - << execution(ResponseEntity com.example.gameinfoservice.exception.GlobalExceptionHandler.globalExceptionHandler(Exception,WebRequest))() - <500 INTERNAL_SERVER_ERROR Internal Server Error,ErrorMessage[statusCode=500, timestamp=Sat Apr 27 10:19:43 MSK 2024, message=No static resource swagger-ui/index.html., description=uri=/swagger-ui/index.html],[]>
2024-04-27 10:19:44.123 [http-nio-8080-exec-2] INFO  c.e.g.aspect.LoggingAspect - >> execution(ResponseEntity com.example.gameinfoservice.exception.GlobalExceptionHandler.globalExceptionHandler(Exception,WebRequest)) globalExceptionHandler() - [org.springframework.web.servlet.resource.NoResourceFoundException: No static resource favicon.ico., ServletWebRequest: uri=/favicon.ico;client=127.0.0.1]

2024-04-27 10:19:44.123 [http-nio-8080-exec-2] ERROR c.e.g.aspect.LoggingAspect - << execution(ResponseEntity com.example.gameinfoservice.exception.GlobalExceptionHandler.globalExceptionHandler(Exception,WebRequest))() - 
2024-04-27 10:19:44.124 [http-nio-8080-exec-2] INFO  c.e.g.aspect.LoggingAspect - << execution(ResponseEntity com.example.gameinfoservice.exception.GlobalExceptionHandler.globalExceptionHandler(Exception,WebRequest))() - <500 INTERNAL_SERVER_ERROR Internal Server Error,ErrorMessage[statusCode=500, timestamp=Sat Apr 27 10:19:44 MSK 2024, message=No static resource favicon.ico., description=uri=/favicon.ico],[]>
2024-04-27 10:20:10.938 [http-nio-8080-exec-3] INFO  c.e.g.aspect.LoggingAspect - >> execution(ResponseEntity com.example.gameinfoservice.exception.GlobalExceptionHandler.globalExceptionHandler(Exception,WebRequest)) globalExceptionHandler() - [org.springframework.web.servlet.resource.NoResourceFoundException: No static resource swagger-ui/index.html., ServletWebRequest: uri=/swagger-ui/index.html;client=127.0.0.1]

2024-04-27 10:20:10.938 [http-nio-8080-exec-3] ERROR c.e.g.aspect.LoggingAspect - << execution(ResponseEntity com.example.gameinfoservice.exception.GlobalExceptionHandler.globalExceptionHandler(Exception,WebRequest))() - 
